network_packet_rate,sampling_latency,packet_loss_rate,smart_contract_violation,threat_label
339.03,99.67,0.005,0,0
267.18,31.7,0.017,0,0
342.47,119.81,0.006,0,0
200.25,32.98,0.02,0,0
322.2,23.42,0.017,0,0
273.35,78.99,0.004,0,0
244.3,82.75,0.003,0,0
212.17,51.88,0.001,0,0
293.69,26.5,0.01,0,0
292.05,20.04,0.011,0,0
345.58,33.42,0.015,0,0
250.6,46.3,0.003,0,0
249.37,72.44,0.013,0,0
172.64,47.77,0.02,0,0
221.63,63.18,0.003,0,0
209.25,70.52,0.0,0,0
216.5,30.76,0.007,0,0
335.16,52.85,0.011,0,0
243.56,102.83,0.004,0,0
325.92,79.36,0.015,0,0
200.14,39.44,0.005,0,0
175.49,119.64,0.013,0,0
241.43,50.91,0.001,0,0
343.55,26.39,0.073,0,1
238.23,58.87,0.012,0,0
321.47,29.38,0.017,0,0
220.65,42.42,0.003,0,0
300.37,40.02,0.014,0,0
340.55,37.27,0.008,0,0
179.95,111.86,0.015,0,0
289.11,81.18,0.01,0,0
312.41,38.33,0.019,0,0
172.51,78.41,0.014,0,0
334.9,82.14,0.009,0,0
324.66,104.11,0.006,0,0
212.31,78.09,0.019,0,0
312.48,109.33,0.019,0,0
341.04,53.0,0.014,0,0
249.93,84.82,0.013,0,0
154.48,86.59,0.006,0,0
324.89,60.84,0.004,0,0
169.3,59.07,0.015,0,0
349.55,45.4,0.017,0,0
150.34,118.73,0.018,0,0
202.19,115.5,0.016,0,0
241.27,76.07,0.001,0,0
257.59,65.27,0.016,0,0
170.06,33.72,0.015,0,0
311.71,87.42,0.002,0,0
197.79,71.34,0.005,0,0
325.44,97.46,0.004,0,0
277.42,69.75,0.009,0,0
196.48,92.92,0.005,0,0
260.63,54.63,0.011,0,0
337.16,32.48,0.002,0,0
207.8,103.48,0.003,0,0
289.32,52.26,0.005,0,0
293.22,46.03,0.0,0,0
212.33,69.49,0.009,0,0
179.22,86.05,0.001,0,0
315.02,99.38,0.007,0,0
188.13,57.4,0.01,0,0
232.66,43.29,0.01,0,0
170.77,63.82,0.013,0,0
321.21,20.47,0.007,0,0
334.23,97.44,0.018,0,0
309.94,20.6,0.012,0,0
161.4,106.8,0.003,0,0
185.47,71.37,0.0,0,0
178.45,100.77,0.009,0,0
153.77,71.43,0.008,0,0
292.61,117.4,0.005,0,0
181.32,31.84,0.007,0,0
202.5,20.41,0.01,0,0
345.9,77.1,0.006,0,0
314.91,96.76,0.013,0,0
312.6,86.79,0.009,0,0
163.86,57.54,0.007,0,0
299.07,70.07,0.001,0,0
315.08,33.29,0.003,0,0
328.54,34.41,0.009,0,0
255.09,44.03,0.014,0,0
174.05,69.66,0.003,0,0
309.7,27.58,0.005,0,0
279.72,118.26,0.013,0,0
327.77,41.94,0.019,0,0
294.25,74.18,0.004,0,0
275.44,28.09,0.001,0,0
179.47,37.48,0.013,0,0
276.59,98.41,0.01,0,0
224.42,30.28,0.016,0,0
294.39,96.1,0.006,0,0
163.59,42.96,0.003,0,0
159.93,107.64,0.006,0,0
321.06,70.98,0.009,0,0
200.85,41.81,0.018,0,0
169.3,108.55,0.013,0,0
244.95,66.73,0.006,0,0
188.17,65.15,0.008,0,0
250.63,40.3,0.003,0,0
269.18,89.41,0.001,0,0
187.85,39.61,0.01,0,0
163.76,81.5,0.012,0,0
250.37,40.25,0.013,0,0
257.41,37.24,0.018,0,0
347.62,113.9,0.017,0,0
249.7,47.25,0.004,0,0
235.57,100.24,0.019,0,0
188.84,77.49,0.016,0,0
220.98,61.22,0.018,0,0
168.19,87.63,0.016,0,0
226.87,55.79,0.018,0,0
219.46,46.53,0.011,0,0
191.0,61.92,0.016,0,0
326.44,113.17,0.016,0,0
293.39,95.5,0.003,0,0
266.06,74.13,0.01,0,0
344.73,51.58,0.004,0,0
328.26,61.47,0.006,0,0
258.64,43.8,0.01,0,0
464.68,242.93,0.193,1,1
278.77,107.86,0.018,0,0
288.81,34.84,0.004,0,0
258.92,33.77,0.003,0,0
233.34,48.05,0.015,0,0
243.3,42.35,0.002,0,0
228.83,114.37,0.011,0,0
233.77,46.53,0.011,0,0
278.24,111.46,0.014,0,0
348.01,93.15,0.019,0,0
319.15,63.49,0.004,0,0
240.06,58.22,0.015,0,0
163.65,27.35,0.017,0,0
192.93,93.78,0.009,0,0
173.2,39.3,0.003,0,0
324.03,40.2,0.015,0,0
322.23,113.46,0.009,0,0
322.93,68.89,0.004,0,0
186.92,90.67,0.019,0,0
323.65,30.63,0.02,0,0
266.76,92.03,0.016,0,0
326.53,92.49,0.009,0,0
349.92,118.14,0.019,0,0
326.82,26.99,0.015,0,0
229.0,87.12,0.003,0,0
215.42,20.77,0.013,0,0
186.04,101.75,0.001,0,0
273.97,31.85,0.008,0,0
165.16,33.32,0.003,0,0
324.58,39.04,0.015,0,0
165.9,63.06,0.015,0,0
291.99,64.57,0.02,0,0
228.1,53.39,0.003,0,0
195.91,106.2,0.016,0,0
222.07,82.8,0.015,0,0
215.82,68.6,0.009,0,0
226.52,49.52,0.016,0,0
235.0,67.46,0.009,0,0
272.2,47.37,0.009,0,0
193.17,23.12,0.01,0,0
339.31,117.45,0.008,0,0
236.81,74.44,0.002,0,0
255.66,47.84,0.018,0,0
266.94,59.92,0.012,0,0
191.44,45.97,0.013,0,0
188.35,72.89,0.0,0,0
346.81,46.47,0.006,0,0
262.84,107.99,0.013,0,0
263.77,20.38,0.005,0,0
343.66,23.82,0.002,0,0
343.89,119.72,0.015,0,0
179.19,105.02,0.008,0,0
225.62,24.49,0.015,0,0
318.13,107.27,0.007,0,0
175.04,65.17,0.019,0,0
153.06,108.59,0.008,0,0
215.68,79.86,0.018,0,0
337.79,59.3,0.018,0,0
268.77,39.11,0.015,0,0
345.92,34.41,0.009,0,0
296.56,33.51,0.0,0,0
190.62,24.07,0.019,0,0
255.99,53.67,0.008,0,0
257.39,27.04,0.006,0,0
257.83,64.11,0.008,0,0
178.15,93.34,0.002,0,0
170.68,62.57,0.005,0,0
231.31,62.93,0.02,0,0
242.94,44.63,0.01,0,0
284.1,66.9,0.003,0,0
154.7,104.43,0.001,0,0
303.09,43.44,0.007,0,0
202.29,50.72,0.016,0,0
346.42,45.98,0.01,0,0
188.67,39.81,0.01,0,0
245.15,61.06,0.004,0,0
165.69,56.68,0.008,0,0
209.26,65.18,0.014,0,0
244.58,77.47,0.011,0,0
298.57,23.32,0.003,0,0
225.27,22.79,0.008,0,0
318.47,53.31,0.003,0,0
260.61,36.09,0.018,0,0
226.67,40.68,0.002,0,0
329.81,98.82,0.0,0,0
297.94,57.59,0.001,0,0
192.84,95.59,0.01,0,0
191.7,87.54,0.007,0,0
180.13,35.36,0.014,0,0
231.13,67.04,0.017,0,0
324.99,75.86,0.018,0,0
288.34,106.92,0.014,0,0
180.72,25.77,0.004,0,0
152.35,61.59,0.009,0,0
238.23,51.62,0.013,0,0
347.97,78.76,0.017,0,0
221.14,56.9,0.018,0,0
226.9,100.93,0.001,0,0
217.37,73.96,0.01,0,0
229.15,48.98,0.009,0,0
204.01,36.0,0.009,0,0
197.49,64.28,0.016,0,0
246.16,46.93,0.008,0,0
250.76,75.96,0.007,0,0
150.02,78.69,0.01,0,0
305.11,57.8,0.015,0,0
321.66,85.86,0.011,0,0
265.97,79.07,0.01,0,0
170.93,89.64,0.018,0,0
246.75,53.03,0.017,0,0
240.32,32.6,0.02,0,0
236.69,97.46,0.004,0,0
287.33,109.91,0.017,0,0
238.3,105.79,0.007,0,0
254.15,111.62,0.008,0,0
169.6,108.53,0.01,0,0
257.18,101.96,0.018,0,0
199.48,68.0,0.012,0,0
284.0,52.77,0.004,0,0
332.37,31.34,0.01,0,0
200.03,59.99,0.007,0,0
297.86,49.2,0.007,0,0
209.54,99.4,0.011,0,0
171.65,42.85,0.016,0,0
226.63,59.88,0.007,0,0
194.22,109.79,0.007,0,0
154.1,115.04,0.017,0,0
204.35,62.15,0.002,0,0
226.39,87.29,0.014,0,0
295.26,94.36,0.019,0,0
328.18,51.6,0.003,0,0
293.94,34.87,0.017,0,0
178.46,72.35,0.017,0,0
266.0,77.52,0.015,0,0
196.24,90.22,0.001,0,0
236.02,108.88,0.014,0,0
299.95,30.48,0.01,0,0
164.42,107.82,0.013,0,0
230.43,50.59,0.015,0,0
181.11,34.61,0.005,0,0
269.66,64.58,0.007,0,0
223.61,63.19,0.013,0,0
185.78,70.98,0.007,0,0
183.94,43.51,0.005,0,0
277.5,57.6,0.001,0,0
223.02,117.09,0.019,0,0
244.41,37.74,0.02,0,0
296.65,50.84,0.007,0,0
328.36,22.05,0.007,0,0
321.07,53.37,0.011,0,0
255.63,85.77,0.002,0,0
206.35,108.5,0.007,0,0
328.24,97.0,0.006,0,0
291.94,63.63,0.009,0,0
239.16,74.26,0.009,0,0
310.8,58.51,0.012,0,0
256.28,104.44,0.019,0,0
325.14,49.07,0.018,0,0
258.93,84.3,0.019,0,0
244.74,54.61,0.014,0,0
248.83,21.09,0.019,0,0
254.48,51.58,0.002,0,0
175.11,78.77,0.019,0,0
322.97,83.36,0.011,0,0
319.47,36.13,0.017,0,0
202.94,112.07,0.013,0,0
209.7,33.03,0.011,0,0
213.58,55.74,0.019,0,0
275.71,106.6,0.019,0,0
184.47,85.75,0.013,0,0
284.9,74.45,0.012,0,0
332.85,103.5,0.014,0,0
328.28,44.95,0.015,0,0
343.57,28.66,0.01,0,0
164.21,110.09,0.01,0,0
160.81,34.52,0.014,0,0
284.95,36.09,0.015,0,0
178.25,32.82,0.013,0,0
276.26,89.3,0.014,0,0
288.49,37.77,0.005,0,0
151.82,49.05,0.014,0,0
173.72,62.07,0.018,0,0
312.72,109.91,0.0,0,0
198.76,97.84,0.007,0,0
187.94,20.17,0.009,0,0
285.74,66.31,0.0,0,0
343.39,112.5,0.013,0,0
169.5,29.92,0.013,0,0
164.42,80.81,0.005,0,0
310.2,60.88,0.016,0,0
175.16,64.59,0.018,0,0
224.94,30.58,0.003,0,0
286.87,95.22,0.015,0,0
267.15,109.08,0.003,0,0
150.64,24.36,0.018,0,0
200.17,109.67,0.006,0,0
317.23,29.14,0.006,0,0
342.9,57.9,0.015,0,0
221.83,103.19,0.007,0,0
291.36,94.98,0.003,0,0
191.95,75.88,0.014,0,0
219.61,111.63,0.01,0,0
333.33,54.99,0.001,0,0
309.83,116.43,0.003,0,0
173.57,23.48,0.019,0,0
273.74,47.38,0.014,0,0
516.68,256.52,0.17,1,1
338.61,34.62,0.018,0,0
265.13,91.4,0.018,0,0
203.03,58.85,0.016,0,0
243.43,36.46,0.002,0,0
226.11,59.59,0.01,0,0
348.18,91.93,0.01,0,0
257.62,119.07,0.004,0,0
221.81,363.53,0.002,0,1
257.4,116.29,0.018,0,0
285.45,34.71,0.005,0,0
173.7,34.24,0.005,0,0
287.54,78.42,0.016,0,0
268.91,77.18,0.009,0,0
341.01,30.03,0.009,0,0
313.32,100.5,0.014,0,0
160.31,56.57,0.009,0,0
308.93,73.76,0.008,0,0
256.76,29.13,0.009,0,0
296.44,72.22,0.006,0,0
268.53,25.54,0.016,0,0
247.67,50.39,0.002,0,0
158.97,95.2,0.006,0,0
173.2,63.03,0.009,0,0
255.67,52.1,0.016,0,0
304.64,115.73,0.019,0,0
241.14,72.3,0.017,0,0
237.06,91.31,0.019,0,0
152.23,20.18,0.001,0,0
212.43,98.55,0.002,0,0
183.15,80.26,0.012,0,0
153.32,61.75,0.011,0,0
152.25,85.78,0.006,0,0
158.46,118.43,0.006,0,0
349.54,102.74,0.008,0,0
276.9,112.05,0.019,0,0
178.85,50.07,0.0,0,0
240.82,95.45,0.001,0,0
159.72,91.91,0.007,0,0
308.82,20.05,0.007,0,0
320.74,108.22,0.013,0,0
282.85,88.72,0.007,0,0
262.94,99.1,0.015,0,0
307.96,49.36,0.011,0,0
291.85,50.62,0.018,0,0
246.5,39.24,0.02,0,0
316.67,28.65,0.011,0,0
166.86,49.94,0.018,0,0
307.5,119.99,0.001,0,0
270.0,110.29,0.006,0,0
198.42,59.0,0.012,0,0
321.74,116.78,0.004,0,0
196.03,34.03,0.004,0,0
228.16,63.18,0.0,0,0
191.02,115.64,0.01,0,0
283.07,51.33,0.011,0,0
316.05,85.83,0.004,0,0
347.79,102.96,0.01,0,0
201.85,101.02,0.009,0,0
301.21,29.24,0.016,0,0
308.63,54.92,0.006,0,0
318.89,104.95,0.015,0,0
315.21,94.6,0.017,0,0
291.44,63.23,0.009,0,0
225.92,36.31,0.017,0,0
203.76,61.65,0.016,0,0
194.07,60.73,0.017,0,0
296.45,23.39,0.001,0,0
272.05,89.49,0.011,0,0
301.04,100.28,0.016,0,0
226.78,35.66,0.007,0,0
233.04,42.05,0.012,0,0
185.09,37.84,0.007,0,0
169.16,72.54,0.008,0,0
220.2,81.44,0.013,0,0
175.64,74.65,0.003,0,0
312.79,43.89,0.014,0,0
297.26,63.7,0.014,0,0
225.4,68.29,0.008,0,0
210.47,104.45,0.004,0,0
196.07,65.45,0.02,0,0
215.72,83.57,0.013,0,0
279.07,96.28,0.006,0,0
265.52,49.49,0.019,0,0
312.71,27.7,0.009,0,0
217.87,110.32,0.014,0,0
231.88,32.18,0.012,0,0
285.06,40.08,0.019,0,0
187.97,29.3,0.004,0,0
152.22,34.4,0.013,0,0
345.07,55.17,0.019,0,0
218.54,69.23,0.012,0,0
181.2,61.44,0.005,0,0
344.16,106.27,0.015,0,0
253.6,42.14,0.019,0,0
238.17,93.99,0.019,0,0
279.06,32.72,0.005,0,0
199.03,97.7,0.0,0,0
170.13,36.98,0.0,0,0
229.84,35.73,0.01,0,0
184.34,40.74,0.019,0,0
341.9,90.04,0.019,0,0
302.58,28.96,0.005,0,0
165.6,27.07,0.007,0,0
181.85,111.72,0.015,0,0
232.14,86.31,0.003,0,0
294.3,92.0,0.004,0,0
260.02,90.01,0.018,0,0
284.82,35.92,0.013,0,0
203.85,85.48,0.004,0,0
222.65,62.2,0.005,0,0
193.89,65.69,0.002,0,0
254.7,55.8,0.001,0,0
243.95,31.73,0.01,0,0
339.85,102.05,0.006,0,0
271.05,28.55,0.014,0,0
316.2,73.62,0.005,0,0
189.83,58.75,0.017,0,0
166.58,30.6,0.012,0,0
150.95,31.57,0.007,0,0
198.52,84.35,0.0,0,0
294.73,102.53,0.006,0,0
235.9,48.62,0.006,0,0
257.66,105.19,0.009,0,0
245.2,118.27,0.015,0,0
256.19,64.18,0.007,0,0
159.73,113.6,0.018,0,0
160.3,88.99,0.004,0,0
272.25,89.96,0.009,0,0
175.89,35.47,0.004,0,0
248.23,72.51,0.001,0,0
156.54,32.49,0.008,0,0
303.94,56.46,0.003,0,0
328.18,98.54,0.005,0,0
312.49,89.06,0.016,1,1
170.84,76.01,0.014,0,0
190.28,40.42,0.016,0,0
194.18,20.24,0.008,0,0
273.32,92.84,0.008,0,0
155.27,29.45,0.01,0,0
308.81,74.65,0.013,0,0
182.08,80.6,0.019,0,0
569.99,427.37,0.183,1,1
255.18,70.96,0.018,0,0
212.02,33.51,0.012,0,0
172.07,40.71,0.012,0,0
192.36,30.44,0.002,0,0
259.12,69.21,0.004,0,0
200.45,65.2,0.019,0,0
324.98,28.26,0.015,0,0
184.5,32.63,0.005,0,0
238.04,76.94,0.005,0,0
204.52,117.23,0.004,0,0
187.47,93.02,0.02,0,0
161.16,111.17,0.018,0,0
309.23,20.46,0.005,0,0
185.61,110.6,0.01,0,0
233.78,119.7,0.001,0,0
299.84,74.04,0.004,0,0
233.24,97.56,0.008,0,0
231.63,57.49,0.005,0,0
297.21,35.48,0.02,0,0
225.07,98.55,0.006,0,0
324.69,357.11,0.014,0,1
232.05,43.7,0.003,0,0
331.22,88.16,0.013,0,0
248.55,99.57,0.001,0,0
271.4,116.5,0.012,0,0
194.0,47.92,0.017,0,0
235.71,20.03,0.013,0,0
342.71,56.82,0.015,0,0
324.32,110.22,0.007,0,0
220.97,99.33,0.008,0,0
278.11,84.79,0.018,0,0
291.09,34.01,0.005,1,1
321.55,118.38,0.001,0,0
333.01,110.29,0.007,0,0
304.5,105.58,0.006,0,0
240.29,106.4,0.002,0,0
342.39,72.97,0.003,0,0
221.11,119.96,0.019,0,0
316.53,79.14,0.013,0,0
234.6,49.34,0.016,0,0
328.51,39.73,0.01,0,0
175.3,115.24,0.003,0,0
174.43,84.04,0.015,0,0
293.11,71.28,0.015,0,0
222.62,102.34,0.016,0,0
238.58,76.34,0.015,0,0
239.81,39.43,0.012,0,0
155.1,34.32,0.003,0,0
310.34,96.87,0.019,0,0
330.12,86.38,0.001,0,0
159.65,21.61,0.011,0,0
314.79,97.6,0.014,0,0
285.05,80.59,0.018,0,0
228.45,93.26,0.018,0,0
337.23,54.46,0.003,0,0
183.97,69.09,0.015,0,0
266.54,85.0,0.012,0,0
298.79,22.01,0.012,0,0
197.73,92.85,0.006,0,0
300.97,41.75,0.004,0,0
199.07,115.8,0.005,0,0
348.86,47.08,0.017,0,0
327.2,35.39,0.01,0,0
230.3,97.94,0.002,0,0
242.05,27.94,0.007,0,0
324.61,83.02,0.016,0,0
160.27,58.53,0.003,0,0
274.52,60.47,0.018,0,0
297.89,114.31,0.011,0,0
341.22,50.79,0.006,0,0
220.53,93.5,0.001,0,0
202.06,38.67,0.016,0,0
189.03,37.76,0.012,0,0
215.6,115.48,0.005,0,0
157.93,61.99,0.011,0,0
257.4,54.68,0.007,0,0
307.73,81.93,0.002,0,0
290.08,60.09,0.01,0,0
345.09,103.95,0.014,0,0
160.9,99.21,0.002,0,0
213.72,90.62,0.018,0,0
184.75,48.77,0.003,0,0
210.02,119.05,0.018,0,0
291.37,35.49,0.016,0,0
258.47,59.41,0.005,0,0
228.21,61.17,0.009,0,0
249.47,116.04,0.019,0,0
249.57,98.38,0.008,0,0
185.58,53.67,0.0,0,0
295.97,31.83,0.009,0,0
180.52,28.04,0.008,0,0
297.8,54.07,0.007,0,0
343.57,47.72,0.006,0,0
305.38,107.12,0.018,0,0
238.29,115.0,0.007,0,0
256.34,84.25,0.016,0,0
342.45,27.05,0.005,0,0
327.02,52.65,0.011,0,0
160.33,70.63,0.013,0,0
216.54,27.24,0.009,0,0
312.53,99.4,0.016,0,0
298.39,89.46,0.004,0,0
180.22,105.94,0.014,0,0
222.93,84.69,0.009,0,0
338.39,34.87,0.006,0,0
254.62,44.67,0.015,0,0
302.8,43.53,0.006,0,0
172.24,51.71,0.015,0,0
314.45,31.34,0.003,0,0
152.24,78.24,0.012,0,0
167.65,55.72,0.003,0,0
330.42,29.76,0.01,0,0
300.85,117.07,0.006,0,0
161.24,44.25,0.003,0,0
281.22,109.21,0.001,0,0
290.11,47.72,0.004,0,0
185.12,86.91,0.002,0,0
229.78,47.72,0.005,0,0
159.61,84.8,0.001,0,0
344.54,97.36,0.013,0,0
293.33,39.24,0.018,0,0
260.65,30.55,0.001,0,0
232.8,104.05,0.003,0,0
301.79,51.5,0.005,0,0
170.21,90.46,0.017,0,0
198.51,93.68,0.019,0,0
205.76,59.68,0.016,0,0
290.68,64.51,0.012,0,0
339.86,72.12,0.008,0,0
159.09,105.67,0.005,0,0
314.46,32.2,0.014,0,0
218.1,21.69,0.004,0,0
150.39,116.42,0.013,0,0
281.94,113.03,0.016,0,0
171.31,85.65,0.011,0,0
200.38,43.99,0.018,0,0
235.1,47.59,0.016,0,0
271.46,78.07,0.005,0,0
176.28,92.98,0.019,0,0
184.64,33.09,0.02,0,0
291.62,63.72,0.006,0,0
339.4,94.16,0.003,0,0
293.72,38.03,0.013,0,0
340.02,22.56,0.01,0,0
271.93,70.37,0.012,0,0
174.75,53.46,0.02,0,0
275.14,96.78,0.018,0,0
258.07,64.99,0.014,0,0
155.64,62.66,0.005,0,0
192.8,79.47,0.015,0,0
254.83,71.07,0.001,0,0
302.1,82.33,0.004,0,0
314.74,38.73,0.003,0,0
172.78,40.14,0.0,0,0
335.56,61.18,0.015,0,0
321.42,42.0,0.011,0,0
311.36,80.21,0.012,0,0
156.68,29.43,0.016,0,0
300.49,25.72,0.014,0,0
224.51,23.22,0.016,0,0
169.33,23.66,0.018,0,0
183.51,93.62,0.01,0,0
250.78,94.45,0.007,0,0
234.96,66.78,0.006,0,0
308.15,83.43,0.017,0,0
204.38,35.57,0.011,0,0
338.9,46.1,0.009,0,0
316.72,97.37,0.015,0,0
296.63,46.32,0.011,0,0
210.8,31.06,0.006,0,0
185.73,87.3,0.017,0,0
176.7,84.81,0.011,0,0
229.17,53.43,0.013,0,0
306.04,65.51,0.005,0,0
194.78,61.16,0.017,0,0
223.45,104.96,0.002,0,0
226.67,114.66,0.008,0,0
320.53,33.08,0.003,0,0
174.74,59.54,0.011,0,0
329.77,69.91,0.013,0,0
226.92,42.14,0.01,0,0
347.6,82.55,0.016,0,0
251.31,79.5,0.017,0,0
240.1,91.91,0.006,0,0
248.31,43.53,0.008,0,0
308.96,100.53,0.015,0,0
237.12,21.12,0.015,0,0
220.59,75.3,0.013,0,0
308.84,79.35,0.008,0,0
228.53,87.37,0.018,0,0
228.1,89.56,0.003,0,0
219.34,96.66,0.016,0,0
255.37,23.57,0.011,0,0
197.67,101.18,0.015,0,0
237.61,60.19,0.002,0,0
278.58,83.26,0.002,0,0
276.28,41.23,0.001,0,0
276.62,99.47,0.005,0,0
177.85,34.83,0.009,0,0
220.47,115.8,0.01,0,0
217.28,119.9,0.017,0,0
275.16,50.95,0.004,0,0
184.87,119.52,0.009,0,0
171.35,71.4,0.017,0,0
173.76,117.04,0.01,0,0
154.76,86.76,0.003,0,0
232.42,73.78,0.011,0,0
288.35,61.6,0.006,0,0
260.39,114.31,0.007,0,0
325.15,104.85,0.02,0,0
180.52,80.67,0.015,0,0
204.86,66.57,0.011,0,0
263.96,69.06,0.007,0,0
282.94,25.58,0.016,0,0
340.1,33.29,0.016,0,0
334.62,88.84,0.001,0,0
159.32,20.88,0.002,0,0
264.75,58.03,0.01,0,0
229.18,31.86,0.011,0,0
160.58,58.14,0.01,0,0
321.27,53.07,0.012,0,0
243.62,59.18,0.007,0,0
262.4,92.39,0.013,0,0
273.22,108.42,0.012,0,0
191.82,34.59,0.016,0,0
331.1,31.26,0.003,0,0
217.44,58.55,0.019,0,0
306.26,73.86,0.01,0,0
221.76,49.13,0.01,0,0
179.63,31.78,0.01,0,0
272.77,24.99,0.001,0,0
200.08,35.14,0.008,0,0
309.51,114.71,0.013,0,0
231.01,30.91,0.02,0,0
172.55,95.43,0.003,0,0
158.22,114.4,0.002,0,0
298.79,86.26,0.009,0,0
233.99,90.25,0.011,0,0
171.25,109.3,0.009,0,0
225.21,62.22,0.006,0,0
348.6,68.99,0.013,0,0
259.63,81.46,0.018,0,0
259.17,39.31,0.01,0,0
322.44,55.74,0.001,0,0
242.13,92.27,0.014,0,0
186.6,48.08,0.008,0,0
274.33,64.22,0.014,0,0
256.07,45.5,0.005,0,0
312.01,91.97,0.012,0,0
255.74,99.67,0.017,0,0
165.69,111.69,0.006,0,0
319.33,101.44,0.015,0,0
284.09,44.77,0.012,0,0
247.82,75.62,0.004,0,0
164.29,80.66,0.002,0,0
152.59,94.12,0.016,0,0
168.16,22.4,0.018,0,0
342.28,79.76,0.007,0,0
331.25,83.53,0.014,0,0
294.36,73.06,0.014,0,0
252.9,32.41,0.009,0,0
235.04,51.87,0.019,0,0
151.58,34.43,0.004,0,0
256.89,251.29,0.011,0,1
245.97,97.49,0.017,0,0
257.47,106.78,0.008,0,0
331.18,67.47,0.017,0,0
320.26,91.87,0.003,0,0
227.52,99.42,0.004,0,0
273.83,118.4,0.019,0,0
342.12,68.81,0.012,0,0
185.46,51.11,0.0,0,0
159.2,64.3,0.008,0,0
200.63,39.97,0.001,0,0
178.15,31.32,0.009,0,0
232.76,99.97,0.006,0,0
267.98,83.69,0.014,0,0
192.59,73.83,0.006,0,0
268.51,66.39,0.008,0,0
150.06,93.52,0.017,0,0
221.87,98.54,0.006,0,0
220.11,31.94,0.014,0,0
258.45,34.47,0.003,0,0
196.55,72.99,0.014,0,0
327.41,94.21,0.019,0,0
162.66,72.66,0.002,0,0
346.12,88.41,0.009,0,0
269.67,75.84,0.002,0,0
196.17,63.76,0.004,0,0
155.07,80.76,0.015,0,0
165.0,23.71,0.012,0,0
323.28,60.96,0.013,0,0
236.13,117.01,0.007,0,0
182.25,37.02,0.001,0,0
155.96,76.94,0.0,0,0
188.51,114.65,0.011,0,0
277.2,78.06,0.01,0,0
166.53,80.97,0.012,0,0
253.25,63.17,0.007,0,0
341.63,115.67,0.008,0,0
196.85,27.32,0.018,0,0
253.23,101.4,0.019,0,0
223.78,94.48,0.018,0,0
167.11,54.98,0.007,0,0
278.22,108.95,0.002,0,0
313.4,81.91,0.007,0,0
189.4,105.2,0.018,0,0
330.26,86.28,0.0,0,0
241.93,104.06,0.01,0,0
254.6,93.79,0.006,0,0
173.52,91.01,0.005,0,0
287.94,103.81,0.007,0,0
346.35,53.13,0.007,0,0
325.48,34.24,0.02,0,0
245.58,80.89,0.012,0,0
326.82,41.03,0.011,0,0
222.26,79.12,0.0,0,0
330.6,89.65,0.009,0,0
307.55,22.29,0.018,0,0
242.13,61.47,0.019,0,0
189.64,105.96,0.009,0,0
252.07,107.9,0.016,0,0
265.32,49.7,0.009,0,0
246.05,106.18,0.012,0,0
228.44,117.84,0.01,0,0
321.52,27.01,0.006,0,0
188.1,104.13,0.005,0,0
241.64,74.19,0.0,0,0
284.46,41.24,0.013,0,0
297.49,96.64,0.001,0,0
237.35,30.09,0.009,0,0
252.43,108.57,0.019,0,0
312.98,75.14,0.009,0,0
237.26,96.21,0.018,0,0
209.71,110.42,0.005,0,0
252.79,100.28,0.02,0,0
156.97,107.03,0.016,0,0
248.09,82.85,0.009,0,0
304.76,97.66,0.017,0,0
203.8,20.08,0.017,0,0
190.31,26.27,0.017,0,0
341.89,69.74,0.02,0,0
227.18,82.23,0.005,0,0
225.12,72.36,0.002,0,0
331.49,109.94,0.0,0,0
211.47,20.12,0.012,0,0
226.92,92.77,0.0,0,0
282.84,67.02,0.013,0,0
246.58,70.29,0.007,0,0
191.28,103.07,0.006,0,0
337.29,84.64,0.017,0,0
271.57,100.17,0.018,0,0
281.42,39.42,0.001,0,0
290.23,59.98,0.006,0,0
247.23,87.38,0.001,0,0
182.13,40.3,0.009,0,0
198.38,41.09,0.007,0,0
305.7,70.23,0.019,0,0
150.67,72.07,0.018,0,0
248.43,99.47,0.015,0,0
334.45,114.17,0.003,0,0
271.33,113.73,0.006,0,0
235.22,106.33,0.001,0,0
214.28,99.81,0.018,0,0
152.76,43.67,0.006,0,0
184.85,108.57,0.018,0,0
276.5,73.08,0.005,0,0
342.05,99.18,0.004,0,0
346.29,71.1,0.005,0,0
196.71,86.19,0.019,0,0
228.63,32.13,0.0,0,0
325.55,67.82,0.018,0,0
336.65,67.4,0.005,0,0
207.51,78.91,0.005,0,0
271.58,28.24,0.016,0,0
245.01,92.92,0.003,0,0
160.42,47.3,0.02,0,0
255.07,95.22,0.0,0,0
343.91,108.01,0.0,0,0
300.38,112.17,0.004,0,0
280.1,34.95,0.01,0,0
249.42,73.15,0.016,0,0
181.86,58.21,0.002,0,0
152.72,37.96,0.009,0,0
340.0,86.34,0.015,0,0
185.44,53.25,0.001,0,0
207.28,101.84,0.01,0,0
252.15,33.78,0.003,0,0
228.87,68.04,0.009,0,0
201.58,72.74,0.006,0,0
188.0,74.79,0.017,0,0
269.44,27.95,0.014,0,0
281.11,86.62,0.017,0,0
346.44,85.06,0.004,0,0
250.13,58.19,0.011,0,0
159.95,76.84,0.005,0,0
153.59,70.69,0.001,0,0
295.52,80.97,0.002,0,0
318.18,113.34,0.002,0,0
155.86,21.3,0.013,0,0
162.53,90.54,0.013,0,0
317.11,76.71,0.005,0,0
247.94,78.52,0.006,0,0
